,price,year built,sqft,beds,bathroom,price_sqft,grage,HOA Fees,Address,Time On Web,sqft lot,Condo,Multi-Family,Single Family,Townhome
4841,94700,1911.0,800.0,2.0,1.0,118.0,0,304.0,"3404 W Congress Pkwy Unit 3, Chicago, IL 60624",74,800.0,1,0,0,0
4844,293900,1944.0,997.0,2.0,1.0,295.0,1,250.0,"7806 W Victoria St, Chicago, IL 60631",74,3781.0,0,0,1,0
4845,399900,1910.0,1436.0,3.0,2.5,278.0,1,244.0,"10849 S Bell Ave, Chicago, IL 60643",74,7109.0,0,0,1,0
4847,579000,1885.0,2200.0,3.0,3.0,263.0,2,307.0,"2841 N Spaulding Ave, Chicago, IL 60618",74,4356.0,0,1,0,0
4848,599999,1928.0,2886.0,3.0,4.0,208.0,2,171.0,"3123 N Major Ave, Chicago, IL 60634",74,3720.0,0,0,1,0
4849,350000,1984.0,1100.0,2.0,2.0,318.0,1,787.0,"211 E Ohio St Apt 2616, Chicago, IL 60611",76,1100.0,1,0,0,0
4851,364900,1968.0,1163.0,2.0,2.0,314.0,2,305.0,"4623 N Potawatomie Ave, Chicago, IL 60656",76,5227.0,0,0,1,0
4855,320000,2009.0,795.0,1.0,1.0,403.0,0,427.0,"565 W Quincy St Unit 1404, Chicago, IL 60661",74,795.0,1,0,0,0
4876,199999,1911.0,1450.0,3.0,2.0,138.0,0,182.0,"5001 S King Dr Unit Gn, Chicago, IL 60615",38,1450.0,1,0,0,0
4877,239000,1918.0,1621.0,3.0,2.0,147.0,0,551.1388379204893,"11431 S Yale Ave, Chicago, IL 60628",79,3125.0,0,0,1,0
4885,288500,1885.0,3125.0,6.0,2.0,92.0,2,200.0,"4517 S Marshfield Ave, Chicago, IL 60609",37,3125.0,0,1,0,0
4886,259000,1949.0,900.0,1.0,1.0,288.0,0,613.0,"130 S Canal St Apt 721, Chicago, IL 60606",80,900.0,1,0,0,0
4887,200000,2010.0,860.0,2.0,1.0,233.0,0,247.0,"3201 W Leland Ave Apt 310, Chicago, IL 60625",80,860.0,1,0,0,0
4889,400000,1997.0,1200.0,2.0,2.0,333.0,1,863.0,"600 N Dearborn St Apt 1401, Chicago, IL 60654",37,1200.0,1,0,0,0
4894,475000,2009.0,1080.0,2.0,2.0,440.0,1,773.0,"303 W Ohio St Apt 2506, Chicago, IL 60654",80,1080.0,1,0,0,0
4899,210000,1895.0,3125.0,4.0,2.0,67.0,0,200.0,"4535 S Wood St, Chicago, IL 60609",76,3125.0,0,1,0,0
4900,207900,2022.0,930.0,2.0,1.0,224.0,0,248.0,"3806 W Belle Plaine Ave Apt 3, Chicago, IL 60618",37,930.0,1,0,0,0
4901,495000,1930.0,2011.0,4.0,2.0,246.0,2,288.0,"5634 W Wilson Ave, Chicago, IL 60630",77,3746.0,0,0,1,0
4904,260000,1913.0,1200.0,3.0,3.0,217.0,2,551.1388379204893,"13331 S Avenue O, Chicago, IL 60633",77,3149.0,0,0,1,0
4905,569000,1925.0,2739.0,4.0,2.0,208.0,2,288.0,"5034 N Tripp Ave, Chicago, IL 60630",80,3811.0,0,0,1,0
4920,259000,1900.0,2832.0,4.0,2.5,91.0,2,334.0,"3518 W Pierce Ave, Chicago, IL 60651",77,3125.0,0,0,1,0
4924,249900,1973.0,1700.0,4.0,2.0,147.0,2,551.1388379204893,"602 W 103rd St, Chicago, IL 60628",76,3167.0,0,0,1,0
4925,230000,1885.0,2614.0,5.0,2.0,88.0,2,267.0,"727 N Springfield Ave, Chicago, IL 60624",77,2614.0,0,1,0,0
4928,375000,1979.0,2200.0,3.0,3.0,170.0,1,1060.0,"711 W Gordon Ter Apt 701, Chicago, IL 60613",76,2200.0,1,0,0,0
4930,350000,2007.0,2200.0,3.0,2.0,159.0,0,336.0,"4815 S Drexel Blvd Unit 1SE, Chicago, IL 60615",76,2200.0,1,0,0,0
4932,465000,2005.0,2243.0,3.0,2.5,207.0,2,300.0,"4631 S Greenwood Ave, Chicago, IL 60653",76,1134.0,0,0,0,1
4934,294900,1954.0,1071.0,2.0,2.0,275.0,2,125.0,"3650 W 56th Pl, Chicago, IL 60629",77,3751.0,0,0,1,0
4936,524900,1889.0,2500.0,6.0,4.0,210.0,0,120.0,"1823 W Cullerton St, Chicago, IL 60608",76,2500.0,0,1,0,0
4939,509999,2022.0,3125.0,6.0,4.0,163.0,2,307.0,"4137 N Bernard St, Chicago, IL 60618",78,3125.0,0,1,0,0
4958,159900,1923.0,1350.0,3.0,2.0,118.0,1,551.1388379204893,"8121 S Throop St, Chicago, IL 60620",81,3920.0,0,0,1,0
4961,210000,1929.0,600.0,1.0,1.0,350.0,0,477.0,"20 N State St Apt 713, Chicago, IL 60602",81,600.0,1,0,0,0
4962,299500,1910.0,1476.0,3.0,2.0,203.0,1,804.0,"640 S Federal St Apt 401, Chicago, IL 60605",82,1476.0,1,0,0,0
4966,210000,2010.0,1200.0,2.0,2.0,175.0,0,183.0,"4921 S King Dr Apt 1S, Chicago, IL 60615",81,1200.0,1,0,0,0
4980,319900,1979.0,1400.0,2.0,2.0,229.0,0,1130.0,"50 E Bellevue Pl Apt 2004, Chicago, IL 60611",38,1400.0,1,0,0,0
4999,195000,1920.0,3125.0,4.0,1.5,62.0,0,551.1388379204893,"8841 S Princeton Ave, Chicago, IL 60620",1,3123.0,0,0,1,0
5000,267000,1953.0,1893.0,3.0,2.0,141.0,2,551.1388379204893,"639 E 100th St, Chicago, IL 60628",1,3751.0,0,0,1,0
5001,220000,1895.0,1800.0,4.0,2.5,122.0,2,551.1388379204893,"6718 S Justine St, Chicago, IL 60636",1,3125.0,0,0,1,0
5002,299900,2004.0,1200.0,2.0,2.0,250.0,1,861.0,"1101 S State St Unit H502, Chicago, IL 60605",1,1200.0,1,0,0,0
5005,149999,1904.0,1175.0,3.0,1.0,128.0,2,551.1388379204893,"35 W 104th Pl, Chicago, IL 60628",1,4164.0,0,0,1,0
5006,330000,1928.0,1584.0,3.0,3.5,208.0,2,551.1388379204893,"8958 S Paulina St, Chicago, IL 60620",1,5000.0,0,0,1,0
5007,349900,1918.0,2310.0,4.0,3.0,151.0,2,160.0,"2508 N Mason Ave, Chicago, IL 60639",1,3101.0,0,0,1,0
5008,484900,1953.0,2700.0,5.0,2.5,180.0,2,228.0,"2556 W 104th Pl, Chicago, IL 60655",1,5998.0,0,0,1,0
5010,285000,1926.0,1219.0,2.0,2.0,234.0,2,125.0,"6018 S Mozart St, Chicago, IL 60629",1,3746.0,0,0,1,0
5012,199000,1950.0,1200.0,2.0,1.0,166.0,0,318.0,"7402 N Sheridan Rd Unit 3, Chicago, IL 60626",1,1200.0,1,0,0,0
5014,375000,1999.0,1256.0,2.0,2.0,299.0,0,461.0,"158 W Huron St Unit 2C, Chicago, IL 60654",1,1256.0,1,0,0,0
5021,295000,1956.0,2000.0,3.0,1.5,148.0,2,300.0,"8956 S Ridgeland Ave, Chicago, IL 60617",1,3746.0,0,0,1,0
5022,499500,2022.0,3101.0,3.0,2.0,161.0,2,300.0,"2828 W Wilcox St, Chicago, IL 60612",1,3101.0,0,0,1,0
5025,150000,1968.0,900.0,1.0,1.0,167.0,0,382.0,"5854 N Kenmore Ave Apt 4B, Chicago, IL 60660",1,900.0,1,0,0,0
5032,399999,1932.0,3101.0,2.0,2.0,129.0,2,288.0,"5133 N Austin Ave, Chicago, IL 60630",1,3101.0,0,0,1,0
5033,299500,1899.0,1300.0,2.0,1.0,230.0,0,225.0,"4502 N Dover St Apt 3S, Chicago, IL 60640",1,1300.0,1,0,0,0
5034,479900,1920.0,2600.0,4.0,2.0,185.0,2,171.0,"6040 W Dakin St, Chicago, IL 60634",1,3899.0,0,0,1,0
5039,129999,1962.0,1460.0,1.0,1.0,89.0,0,123.0,"7010 S East End Ave Unit 4, Chicago, IL 60649",1,1460.0,1,0,0,0
5041,69000,1915.0,874.0,5.0,3.0,79.0,0,551.1388379204893,"1479 W 72nd St, Chicago, IL 60636",4,3500.0,0,0,1,0
5042,110000,1969.0,1060.0,3.0,1.0,104.0,2,551.1388379204893,"7357 S May St, Chicago, IL 60621",4,3123.0,0,0,1,0
5043,59000,1926.0,1274.0,4.0,3.0,46.0,0,551.1388379204893,"7323 S Morgan St, Chicago, IL 60621",4,3123.0,0,0,1,0
5044,179500,1885.0,1300.0,4.0,3.0,138.0,0,200.0,"4811 S Princeton Ave, Chicago, IL 60609",4,2936.0,0,0,1,0
5045,125000,1916.0,1050.0,3.0,1.0,119.0,0,898.0,"6621 S Maryland Ave, Chicago, IL 60637",4,3149.0,0,0,1,0
5047,60000,1962.0,716.0,1.0,1.0,84.0,0,575.0,"7337 S South Shore Dr Apt 628, Chicago, IL 60649",4,716.0,1,0,0,0
5048,145000,1959.0,1239.0,3.0,2.0,117.0,2,551.1388379204893,"8008 S Damen Ave, Chicago, IL 60620",4,3750.0,0,0,1,0
5049,275000,1928.0,2200.0,4.0,2.5,125.0,2,551.1388379204893,"9318 S Ada St, Chicago, IL 60620",4,4408.0,0,0,1,0
5050,249900,1913.0,1704.0,4.0,3.0,147.0,0,205.0,"1342 S Kolin Ave, Chicago, IL 60623",4,3123.0,0,0,1,0
5051,359000,1927.0,2541.0,4.0,4.5,141.0,1,334.0,"1131 N Latrobe Ave, Chicago, IL 60651",4,5079.0,0,0,1,0
5052,399900,1898.0,2902.0,5.0,2.0,138.0,0,244.0,"9620 S Hoyne Ave, Chicago, IL 60643",4,6199.0,0,0,1,0
5054,269999,1949.0,1300.0,3.0,2.0,208.0,2,551.1388379204893,"10814 S Rhodes Ave, Chicago, IL 60628",4,4408.0,0,0,1,0
5055,395900,1951.0,2700.0,4.0,2.5,147.0,1,171.0,"3114 N Austin Ave, Chicago, IL 60634",4,3751.0,0,0,1,0
5057,284500,2002.0,850.0,1.0,1.0,335.0,2,690.0,"222 N Columbus Dr Apt 1101, Chicago, IL 60601",4,850.0,1,0,0,0
5058,159900,1924.0,1000.0,2.0,1.0,160.0,0,400.0,"6259 N Mozart St Apt 1, Chicago, IL 60659",4,1000.0,1,0,0,0
5059,180000,1945.0,970.0,2.0,1.0,186.0,1,305.0,"7213 W Balmoral Ave, Chicago, IL 60656",4,1957.0,0,0,0,1
5061,250000,1920.0,1500.0,3.0,2.0,167.0,0,385.0,"1144 W Pratt Blvd Apt Gs, Chicago, IL 60626",4,1500.0,1,0,0,0
5064,190000,1949.0,819.0,2.0,1.0,232.0,0,551.1388379204893,"10040 S Vernon Ave, Chicago, IL 60628",4,3629.0,0,0,1,0
5065,369000,1955.0,1130.0,2.0,2.0,327.0,1,1170.0,"900 N Lake Shore Dr Apt 2207, Chicago, IL 60611",4,1130.0,1,0,0,0
5066,495000,2002.0,1878.0,3.0,3.5,264.0,2,237.0,"3626 S Giles Ave, Chicago, IL 60653",4,3363.0,0,0,1,0
5067,389000,1936.0,1216.0,4.0,3.0,320.0,2,171.0,"7011 W Cornelia Ave, Chicago, IL 60634",4,3751.0,0,0,1,0
5068,240000,1952.0,838.0,2.0,1.0,286.0,1,228.0,"3859 W 103rd St, Chicago, IL 60655",4,4230.0,0,0,1,0
5071,429900,1951.0,924.0,3.0,2.0,465.0,2,200.0,"Chicago, IL 60638",4,3123.0,0,0,1,0
5072,539000,2003.0,2600.0,4.0,3.0,207.0,1,266.0,"2657 W Haddon Ave Apt 1, Chicago, IL 60622",4,2600.0,1,0,0,0
5074,249900,1969.0,1000.0,2.0,1.0,250.0,0,660.0,"525 W Hawthorne Pl Apt 602, Chicago, IL 60657",4,1000.0,1,0,0,0
5075,449000,1957.0,1100.0,3.0,2.0,408.0,2,200.0,"5402 S Laramie Ave, Chicago, IL 60638",4,3781.0,0,0,1,0
5076,325000,2003.0,890.0,1.0,1.5,365.0,1,602.0,"1515 S Prairie Ave Unit 604, Chicago, IL 60605",4,890.0,1,0,0,0
5080,529000,2009.0,2250.0,3.0,2.5,235.0,2,194.0,"2323 S Wabash Ave Apt 15, Chicago, IL 60616",4,2250.0,1,0,0,0
5081,575000,1997.0,1600.0,2.0,2.0,359.0,1,599.0,"845 W Altgeld St Apt 2D, Chicago, IL 60614",4,1600.0,1,0,0,0
5082,180000,1945.0,970.0,2.0,1.0,186.0,1,305.0,"7213 W Balmoral Ave, Chicago, IL 60656",4,1957.0,0,0,0,1
5086,389900,2002.0,1350.0,2.0,2.0,289.0,2,656.0,"1444 N Orleans St Apt 5J, Chicago, IL 60610",110,1350.0,1,0,0,0
5088,275000,1924.0,1050.0,1.0,1.0,262.0,1,1009.0,"3520 N Lake Shore Dr Apt 9F, Chicago, IL 60657",18,1050.0,1,0,0,0
5089,424900,1957.0,1624.0,3.0,2.0,262.0,1,250.0,"7721 W Sherwin Ave, Chicago, IL 60631",5,3751.0,0,0,1,0
5092,185000,1951.0,1128.0,4.0,3.0,164.0,0,368.0,"8133 S Christiana Ave, Chicago, IL 60652",21,4373.0,0,0,1,0
5094,389900,1938.0,3349.0,4.0,2.5,116.0,2,478.0,"7411 S Constance Ave, Chicago, IL 60649",85,7057.0,0,0,1,0
5095,530000,1917.0,2050.0,3.0,2.0,259.0,0,1200.0,"60 E Scott St Unit 501-503, Chicago, IL 60610",56,2050.0,1,0,0,0
5099,465000,2005.0,2243.0,3.0,2.5,207.0,2,300.0,"4631 S Greenwood Ave, Chicago, IL 60653",89,1134.0,0,0,0,1
5102,335000,1955.0,2010.0,2.0,2.0,167.0,3,200.0,"5838 S Nottingham Ave, Chicago, IL 60638",22,5698.0,0,0,1,0
5107,375000,1962.0,725.0,1.0,1.0,517.0,0,719.0,"300 N State St Apt 4111, Chicago, IL 60654",92,725.0,1,0,0,0
5108,130000,2011.0,700.0,1.0,1.0,186.0,0,713.0,"3950 N Lake Shore Dr Apt 1812, Chicago, IL 60613",6,700.0,1,0,0,0
5111,290000,1927.0,2051.0,4.0,2.0,141.0,2,334.0,"1409 N Lawler Ave, Chicago, IL 60651",37,3485.0,0,1,0,0
5112,600000,1928.0,2745.0,3.0,2.0,219.0,2,350.0,"7340 N Oakley Ave, Chicago, IL 60645",77,7031.0,0,0,1,0
5118,289900,1928.0,2518.0,3.0,2.0,115.0,2,171.0,"2814 N Sayre Ave, Chicago, IL 60634",2,3376.0,0,0,1,0
5119,429900,1951.0,924.0,3.0,2.0,465.0,2,200.0,"Chicago, IL 60638",4,3123.0,0,0,1,0
5121,504000,1929.0,1600.0,2.0,2.0,315.0,1,353.0,"1101 W Armitage Ave Apt 104, Chicago, IL 60614",67,1600.0,1,0,0,0
5122,324900,1919.0,1200.0,2.0,2.0,271.0,0,955.0,"2100 N Lincoln Park W Apt 5ES, Chicago, IL 60614",142,1200.0,1,0,0,0
5123,379000,1931.0,1200.0,2.0,1.5,316.0,1,380.0,"1448 N Orleans St Apt 2B, Chicago, IL 60610",153,1200.0,1,0,0,0
5125,130000,1890.0,1800.0,5.0,1.0,72.0,0,551.1388379204893,"11312 S Edbrooke Ave, Chicago, IL 60628",2,4160.0,0,0,1,0
5127,150000,1926.0,1200.0,3.0,2.0,125.0,0,551.1388379204893,"1426 W 74th St, Chicago, IL 60636",1,3123.0,0,0,1,0
5129,165000,1970.0,1204.0,3.0,1.5,137.0,2,551.1388379204893,"10029 S Wentworth Ave, Chicago, IL 60628",2,3938.0,0,0,1,0
5132,285000,1925.0,2228.0,3.0,2.0,128.0,2,300.0,"8058 S Bennett Ave, Chicago, IL 60617",1,3319.0,0,0,1,0
5133,348000,1901.0,3250.0,4.0,2.5,107.0,0,267.0,"534 N Lawndale Ave, Chicago, IL 60624",1,3250.0,0,0,1,0
5134,325000,2006.0,2200.0,5.0,4.0,148.0,0,250.0,"3933 S Wells St Apt 1, Chicago, IL 60609",2,2200.0,1,0,0,0
5135,145900,1953.0,800.0,1.0,1.0,182.0,0,907.0,"1000 N Lake Shore Dr Unit 2306, Chicago, IL 60611",1,800.0,1,0,0,0
5139,184900,1962.0,500.0,1.0,1.0,370.0,1,438.0,"300 N State St Apt 3601, Chicago, IL 60654",1,500.0,1,0,0,0
5140,535000,1900.0,3200.0,4.0,3.5,167.0,1,898.0,"5724 S Indiana Ave, Chicago, IL 60637",1,3380.0,0,0,1,0
5143,139000,1927.0,540.0,1.0,1.0,257.0,0,580.0,"777 N Michigan Ave Apt 3803, Chicago, IL 60611",2,540.0,1,0,0,0
5144,279900,1953.0,1540.0,4.0,1.5,182.0,2,368.0,"7826 S Homan Ave, Chicago, IL 60652",1,3125.0,0,0,1,0
5146,244900,1955.0,1000.0,4.0,2.5,245.0,2,125.0,"3440 W 72nd St, Chicago, IL 60629",1,3751.0,0,0,1,0
5147,275000,1944.0,1082.0,2.0,1.5,254.0,2,368.0,"8128 S Fairfield Ave, Chicago, IL 60652",2,4251.0,0,0,1,0
5148,369900,1885.0,2614.0,4.0,2.0,142.0,2,200.0,"4951 S Hoyne Ave, Chicago, IL 60609",1,2614.0,0,1,0,0
5150,499000,1954.0,1905.0,3.0,1.5,262.0,0,350.0,"3006 W Birchwood Ave, Chicago, IL 60645",1,3729.0,0,0,1,0
5151,315000,1915.0,750.0,4.0,2.0,420.0,2,551.1388379204893,"2009 W Garfield Blvd, Chicago, IL 60636",1,750.0,0,1,0,0
5153,249900,1950.0,1400.0,2.0,2.0,179.0,0,1047.0,"3100 N Lake Shore Dr Apt 601, Chicago, IL 60657",1,1400.0,1,0,0,0
5154,287000,2006.0,1450.0,3.0,2.0,198.0,0,210.0,"7162 W Grand Ave Apt 2E, Chicago, IL 60707",1,1450.0,1,0,0,0
5155,210000,2009.0,700.0,1.0,1.0,300.0,0,389.0,"500 S Clinton St Apt 413, Chicago, IL 60607",1,700.0,1,0,0,0
5156,415000,1954.0,2000.0,4.0,3.0,208.0,2,244.0,"11446 S Church St, Chicago, IL 60643",1,5001.0,0,0,1,0
5159,190000,1958.0,963.0,2.0,1.0,197.0,0,837.0,"3950 N Lake Shore Dr Apt 1006, Chicago, IL 60613",1,963.0,1,0,0,0
5160,549900,1905.0,3125.0,4.0,3.0,176.0,2,307.0,"3114 N Central Park Ave, Chicago, IL 60618",1,3125.0,0,1,0,0
5161,134500,1962.0,1000.0,1.0,1.0,135.0,0,228.0,"5471 S Ingleside Ave Apt 2W, Chicago, IL 60615",1,1000.0,1,0,0,0
5162,375000,1954.0,1200.0,3.0,2.0,313.0,2,171.0,"3923 N Oleander Ave, Chicago, IL 60634",1,3690.0,0,0,1,0
5163,474900,2020.0,1650.0,3.0,2.5,288.0,1,195.0,"2300 W Jackson Blvd Unit 1E, Chicago, IL 60612",1,1650.0,1,0,0,0
5166,130000,1890.0,1800.0,5.0,1.0,72.0,0,551.1388379204893,"11312 S Edbrooke Ave, Chicago, IL 60628",2,4160.0,0,0,1,0
5168,219900,1926.0,1724.0,4.0,2.0,128.0,0,244.0,"1417 W 97th St, Chicago, IL 60643",2,4243.0,0,0,1,0
5169,275000,1923.0,1800.0,4.0,3.0,153.0,2,551.1388379204893,"8317 S Sangamon St, Chicago, IL 60620",2,3125.0,0,0,1,0
5170,439900,1928.0,2600.0,6.0,3.0,169.0,2,221.0,"2019 N Neva Ave, Chicago, IL 60707",2,7500.0,0,1,0,0
5172,225000,1942.0,1497.0,3.0,2.0,150.0,2,368.0,"8034 S Fairfield Ave, Chicago, IL 60652",2,3781.0,0,0,1,0
5175,350000,1925.0,1800.0,4.0,3.0,194.0,0,551.1388379204893,"2022 W 68th St, Chicago, IL 60636",2,3101.0,0,0,1,0
5177,350000,1905.0,1600.0,4.0,3.0,219.0,2,334.0,"1109 N Ridgeway Ave, Chicago, IL 60651",2,3123.0,0,0,1,0
5180,289999,1941.0,1116.0,4.0,2.0,260.0,2,200.0,"6364 S Lawler Ave, Chicago, IL 60638",2,4500.0,0,0,1,0
5184,132000,1947.0,700.0,1.0,1.0,189.0,1,592.0,"4950 N Marine Dr Apt 1103, Chicago, IL 60640",2,700.0,1,0,0,0
5185,330000,1907.0,1480.0,3.0,2.0,223.0,1,225.0,"616 E 46th St Apt 3, Chicago, IL 60653",2,1480.0,1,0,0,0
5186,279900,1920.0,1515.0,3.0,3.0,185.0,2,551.1388379204893,"606 W 87th St, Chicago, IL 60620",2,4461.0,0,0,1,0
5187,449000,2003.0,1414.0,2.0,2.0,318.0,1,1035.0,"545 N Dearborn St Apt 1807, Chicago, IL 60654",2,1414.0,1,0,0,0
5188,300000,1907.0,1480.0,3.0,2.0,203.0,0,210.0,"616 E 46th St Apt 2, Chicago, IL 60653",2,1480.0,1,0,0,0
5190,269000,1920.0,1700.0,2.0,2.0,158.0,2,160.0,"1634 N Central Ave, Chicago, IL 60639",2,3720.0,0,0,1,0
5195,349900,1962.0,1000.0,3.0,2.0,350.0,0,171.0,"Chicago, IL 60634",2,4787.0,0,0,1,0
5197,169000,1966.0,623.0,1.0,1.0,271.0,1,625.0,"70 W Burton Pl Unit 704F, Chicago, IL 60610",2,623.0,1,0,0,0
5199,244900,1924.0,1152.0,4.0,2.0,213.0,2,551.1388379204893,"7709 S Wood St, Chicago, IL 60620",2,3751.0,0,0,1,0
5202,362500,2009.0,1250.0,2.0,3.0,290.0,2,200.0,"4736 S Union Ave, Chicago, IL 60609",2,3125.0,0,0,1,0
5203,119800,1927.0,3267.0,3.0,1.0,37.0,0,551.1388379204893,"10417 S Wabash Ave, Chicago, IL 60628",2,3267.0,0,0,1,0
5206,474900,1991.0,1500.0,2.0,2.0,317.0,1,400.0,"4236 W Harrington Ln Unit 4236, Chicago, IL 60646",2,1500.0,1,0,0,0
5207,175000,2007.0,1400.0,3.0,2.0,125.0,0,252.0,"5621 S Calumet Ave Apt 3, Chicago, IL 60637",2,1400.0,1,0,0,0
5209,109950,1890.0,3125.0,3.0,2.0,35.0,2,200.0,"4532 S Laflin St, Chicago, IL 60609",2,3125.0,0,1,0,0
5210,125000,1924.0,1008.0,4.0,1.0,124.0,1,244.0,"1320 W 98th Pl, Chicago, IL 60643",2,3877.0,0,0,1,0
5211,217400,1916.0,1188.0,3.0,2.0,183.0,0,551.1388379204893,"432 W 98th Pl, Chicago, IL 60628",2,3907.0,0,0,1,0
5213,299900,1957.0,1800.0,4.0,2.0,167.0,0,368.0,"7836 S Kedvale Ave, Chicago, IL 60652",2,3125.0,0,0,1,0
5216,279995,1962.0,1200.0,3.0,2.0,233.0,2,551.1388379204893,"8404 S Elizabeth St, Chicago, IL 60620",2,3149.0,0,0,1,0
5220,487500,1923.0,2080.0,4.0,2.5,234.0,0,300.0,"604 N Kedzie Ave, Chicago, IL 60612",2,3125.0,0,1,0,0
5222,225900,1925.0,1030.0,3.0,1.0,219.0,0,125.0,"3638 W 60th Pl, Chicago, IL 60629",2,0.25,0,0,1,0
5224,325000,2007.0,1200.0,3.0,2.0,271.0,0,117.0,"709 W 31st St Apt 2, Chicago, IL 60616",2,1200.0,1,0,0,0
5225,499000,1910.0,1727.0,2.0,2.0,289.0,2,288.0,"3721 N Kildare Ave, Chicago, IL 60641",2,5846.0,0,0,1,0
5228,207500,1969.0,800.0,1.0,1.0,259.0,0,531.0,"5445 N Sheridan Rd Apt 2206, Chicago, IL 60640",2,800.0,1,0,0,0
5231,375000,2001.0,1206.0,2.0,2.0,311.0,1,701.0,"41 E 8th St Apt 1602, Chicago, IL 60605",2,1206.0,1,0,0,0
5234,315000,2002.0,795.0,1.0,1.0,396.0,1,716.0,"510 W Erie St Apt 807, Chicago, IL 60654",2,795.0,1,0,0,0
5235,415000,1963.0,1417.0,2.0,2.0,293.0,0,935.0,"4250 N Marine Dr Apt 2916, Chicago, IL 60613",2,1417.0,1,0,0,0
5236,550000,2003.0,1398.0,2.0,2.0,393.0,1,761.0,"1335 S Prairie Ave Unit 1903, Chicago, IL 60605",2,1398.0,1,0,0,0
5238,364900,1965.0,850.0,1.0,1.0,429.0,1,745.0,"260 E Chestnut St Apt 1210, Chicago, IL 60611",2,850.0,1,0,0,0
5251,99900,1910.0,836.0,2.0,1.0,119.0,0,244.0,"9843 S Winston Ave, Chicago, IL 60643",3,3811.0,0,0,1,0
5256,219900,1926.0,1700.0,2.0,2.0,129.0,2,125.0,"7145 S Maplewood Ave, Chicago, IL 60629",3,3781.0,0,0,1,0
5258,299900,1951.0,2700.0,4.0,2.5,111.0,0,368.0,"3728 W 86th Pl, Chicago, IL 60652",2,5040.0,0,0,1,0
5259,85000,1974.0,600.0,1.0,1.0,142.0,1,498.0,"5415 N Sheridan Rd Apt 2212, Chicago, IL 60640",2,600.0,1,0,0,0
5262,245500,1922.0,3125.0,6.0,3.0,79.0,1,334.0,"929 N Harding Ave, Chicago, IL 60651",2,3125.0,0,1,0,0
5269,200000,1891.0,900.0,1.0,1.0,222.0,0,613.0,"633 S Plymouth Ct Apt 606, Chicago, IL 60605",2,900.0,1,0,0,0
5271,339900,1949.0,1534.0,4.0,2.5,222.0,2,125.0,"6633 S Keating Ave, Chicago, IL 60629",2,3750.0,0,0,1,0
5274,485000,1961.0,2169.0,3.0,2.5,224.0,2,244.0,"2222 W 103rd St, Chicago, IL 60643",3,0.24,0,0,1,0
5276,389900,2002.0,1645.0,2.0,2.0,237.0,2,780.0,"6 S Laflin St Unit 107S, Chicago, IL 60607",2,1645.0,1,0,0,0
5277,237500,1962.0,755.0,1.0,1.0,315.0,0,612.0,"535 N Michigan Ave Apt 803, Chicago, IL 60611",3,755.0,1,0,0,0
5278,204900,1968.0,840.0,1.0,1.0,244.0,1,710.0,"5455 N Sheridan Rd Apt 3408, Chicago, IL 60640",2,840.0,1,0,0,0
5280,425000,2003.0,1200.0,2.0,2.0,354.0,1,1129.0,"33 W Ontario St Apt 49F, Chicago, IL 60654",2,1200.0,1,0,0,0
5283,470000,1914.0,1100.0,2.0,2.0,427.0,1,223.0,"1801 W Thomas St Apt 12, Chicago, IL 60622",2,1100.0,1,0,0,0
5286,429000,2004.0,1350.0,2.0,2.0,318.0,1,439.0,"4814 N Damen Ave Apt 309, Chicago, IL 60625",2,1350.0,1,0,0,0
5291,339900,1924.0,851.0,3.0,2.0,399.0,1,288.0,"5524 N Luna Ave, Chicago, IL 60630",3,4125.0,0,0,1,0
5292,129900,1950.0,960.0,2.0,1.0,135.0,1,125.0,"7330 S Francisco Ave, Chicago, IL 60629",3,5040.0,0,0,1,0
5293,230000,1951.0,913.0,2.0,1.0,252.0,1,368.0,"3115 W 85th St, Chicago, IL 60652",3,4330.0,0,0,1,0
5298,515000,1920.0,1800.0,3.0,2.5,286.0,2,250.0,"7136 N Osceola Ave, Chicago, IL 60631",3,4909.0,0,0,1,0
5299,199900,1974.0,1400.0,5.0,2.5,143.0,0,551.1388379204893,"6547 S Marshfield Ave, Chicago, IL 60636",3,3125.0,0,0,1,0
5300,260000,1945.0,3375.0,3.0,2.0,77.0,2,200.0,"5139 S Menard Ave, Chicago, IL 60638",3,3375.0,0,0,1,0
5301,379900,1962.0,1186.0,3.0,1.5,320.0,2,250.0,"5701 N Osage Ave, Chicago, IL 60631",3,5201.0,0,0,1,0
5302,129900,1951.0,792.0,2.0,1.0,164.0,1,300.0,"9900 S Paxton Ave, Chicago, IL 60617",3,4909.0,0,0,1,0
5303,499900,2004.0,1100.0,2.0,2.0,454.0,0,206.0,"1901 W Chicago Ave Apt 2, Chicago, IL 60622",3,1100.0,1,0,0,0
5305,325000,1890.0,2030.0,5.0,3.0,160.0,2,551.1388379204893,"8748 S Winchester Ave, Chicago, IL 60620",3,5001.0,0,0,1,0
5307,484000,2023.0,2200.0,3.0,2.5,220.0,0,295.0,"2315 W Rice St Unit 1N, Chicago, IL 60622",3,2200.0,1,0,0,0
5309,395000,2004.0,1325.0,2.0,2.0,298.0,1,984.0,"33 W Ontario St Apt 19G, Chicago, IL 60654",3,1325.0,1,0,0,0
5311,469900,1923.0,2200.0,3.0,3.0,214.0,2,305.0,"5436 N Neenah Ave, Chicago, IL 60656",3,3750.0,0,0,1,0
